region,district,year,crop,area_ha,yield_mt_ha,production_mt,production_corrected,crop_group,cluster,group_name
NORTHERN,East Gonja,2013,Groundnut,6864.0,2.45,16816.8,False,legume,3,Northern cereal-legume
NORTHERN,Kpandai,2013,Groundnut,1342.0,1.92,2576.64,False,legume,0,Root & tuber belt
NORTHERN,East Mamprusi,2013,Groundnut,5321.0,1.65,8779.65,False,legume,3,Northern cereal-legume
NORTHERN,Gushiegu,2013,Groundnut,5300.0,1.32,6996.0,False,legume,3,Northern cereal-legume
NORTHERN,Karaga,2013,Groundnut,3986.0,1.55,6178.3,False,legume,3,Northern cereal-legume
NORTHERN,Nanumba North,2013,Groundnut,5642.0,1.71,9647.82,False,legume,0,Root & tuber belt
NORTHERN,Nanumba South,2013,Groundnut,4236.0,1.4,5930.4,False,legume,0,Root & tuber belt
NORTHERN,Saboba,2013,Groundnut,3125.0,1.68,5250.0,False,legume,3,Northern cereal-legume
NORTHERN,Chereponi,2013,Groundnut,1436.0,1.49,2139.64,False,legume,3,Northern cereal-legume
NORTHERN,Savelugu/Nanton,2013,Groundnut,9564.0,2.32,22188.48,False,legume,3,Northern cereal-legume
NORTHERN,Sawla/Tuna/Kalba,2013,Groundnut,6252.0,1.31,8190.12,False,legume,3,Northern cereal-legume
NORTHERN,Tamale Metro,2013,Groundnut,8354.0,1.58,13199.32,False,legume,3,Northern cereal-legume
NORTHERN,Tolon/Kumbungu,2013,Groundnut,11654.0,1.6,18646.4,False,legume,3,Northern cereal-legume
NORTHERN,West Gonja,2013,Groundnut,8754.0,1.65,14444.1,False,legume,0,Root & tuber belt
NORTHERN,West Mamprusi,2013,Groundnut,10567.0,1.1,11623.7,False,legume,3,Northern cereal-legume
NORTHERN,Yendi,2013,Groundnut,10685.0,1.3,13890.5,False,legume,3,Northern cereal-legume
NORTHERN,Zabzugu/Tatale,2013,Groundnut,5421.0,2.29,12414.09,False,legume,3,Northern cereal-legume
NORTHERN,Bole,2013,Cowpea,915.0,1.3,1189.5,False,legume,3,Northern cereal-legume
NORTHERN,Bunkpurugu/Yunyoo,2013,Cowpea,2987.0,1.98,5914.26,False,legume,3,Northern cereal-legume
NORTHERN,Central Gonja,2013,Cowpea,658.0,2.49,1638.42,False,legume,3,Northern cereal-legume
NORTHERN,East Gonja,2013,Cowpea,5687.0,1.98,11260.26,False,legume,3,Northern cereal-legume
NORTHERN,Kpandai,2013,Cowpea,450.0,1.96,882.0,False,legume,0,Root & tuber belt
NORTHERN,East Mamprusi,2013,Cowpea,3895.0,1.8,7011.0,False,legume,3,Northern cereal-legume
NORTHERN,Gushiegu,2013,Cowpea,2678.0,1.54,4124.12,False,legume,3,Northern cereal-legume
NORTHERN,Karaga,2013,Cowpea,2518.0,1.22,3071.96,False,legume,3,Northern cereal-legume
NORTHERN,Nanumba North,2013,Cowpea,975.0,1.87,1823.25,False,legume,0,Root & tuber belt
NORTHERN,Nanumba South,2013,Cowpea,1342.0,1.64,2200.88,False,legume,0,Root & tuber belt
NORTHERN,Saboba,2013,Cowpea,1324.0,1.53,2025.72,False,legume,3,Northern cereal-legume
NORTHERN,Chereponi,2013,Cowpea,830.0,1.52,1261.6,False,legume,3,Northern cereal-legume
NORTHERN,Savelugu/Nanton,2013,Cowpea,5600.0,2.38,13328.0,False,legume,3,Northern cereal-legume
NORTHERN,Sawla/Tuna/Kalba,2013,Cowpea,2130.0,1.52,3237.6,False,legume,3,Northern cereal-legume
NORTHERN,Tamale Metro,2013,Cowpea,3220.0,1.6,5152.0,False,legume,3,Northern cereal-legume
NORTHERN,Tolon/Kumbungu,2013,Cowpea,3045.0,2.0,6090.0,False,legume,3,Northern cereal-legume
NORTHERN,West Gonja,2013,Cowpea,4973.0,1.65,8205.45,False,legume,0,Root & tuber belt
NORTHERN,West Mamprusi,2013,Cowpea,4300.0,1.32,5676.0,False,legume,3,Northern cereal-legume
NORTHERN,Yendi,2013,Cowpea,6400.0,2.5,16000.0,False,legume,3,Northern cereal-legume
NORTHERN,Zabzugu/Tatale,2013,Cowpea,654.0,1.53,1000.62,False,legume,3,Northern cereal-legume
UPPER EAST,Builsa,2013,Millet,6845.0,0.7,4791.5,False,cereal,3,Northern cereal-legume
UPPER EAST,Kassena Nankana East,2013,Millet,2976.0,0.6,1785.6,False,cereal,3,Northern cereal-legume
UPPER EAST,Kassena Nankana West,2013,Millet,1984.0,0.6,1190.4,False,cereal,3,Northern cereal-legume
UPPER EAST,Bolgatanga Municipal,2013,Millet,3310.0,0.9,2979.0,False,cereal,3,Northern cereal-legume
UPPER EAST,Bawku Municipal,2013,Millet,9872.0,0.9,8884.8,False,cereal,3,Northern cereal-legume
UPPER EAST,Bawku West,2013,Millet,11140.0,1.0,11140.0,False,cereal,3,Northern cereal-legume
UPPER EAST,Bongo,2013,Millet,5560.0,0.67,3725.2,False,cereal,3,Northern cereal-legume
UPPER EAST,Garu Tempane,2013,Millet,6950.0,0.85,5907.5,False,cereal,3,Northern cereal-legume
UPPER EAST,Talensi Nabdam,2013,Millet,4437.0,0.5,2218.5,False,cereal,3,Northern cereal-legume
UPPER EAST,Builsa,2013,Sorghum,6345.0,1.1,6979.5,False,cereal,3,Northern cereal-legume
UPPER EAST,Kassena Nankana East,2013,Sorghum,5063.0,0.9,4556.7,False,cereal,3,Northern cereal-legume
UPPER EAST,Kassena Nankana West,2013,Sorghum,3376.0,0.9,3038.4,False,cereal,3,Northern cereal-legume
UPPER EAST,Bolgatanga Municipal,2013,Sorghum,4266.0,1.19,5076.54,False,cereal,3,Northern cereal-legume
UPPER EAST,Bawku Municipal,2013,Sorghum,8900.0,1.0,8900.0,False,cereal,3,Northern cereal-legume
UPPER EAST,Bawku West,2013,Sorghum,10802.0,1.1,11882.2,False,cereal,3,Northern cereal-legume
UPPER EAST,Bongo,2013,Sorghum,4850.0,0.9,4365.0,False,cereal,3,Northern cereal-legume
UPPER EAST,Garu Tempane,2013,Sorghum,6901.0,0.62,4278.62,False,cereal,3,Northern cereal-legume
UPPER EAST,Talensi Nabdam,2013,Sorghum,4578.0,1.1,5035.8,False,cereal,3,Northern cereal-legume
UPPER EAST,Builsa,2013,Groundnut,6846.0,1.2,8215.2,False,legume,3,Northern cereal-legume
UPPER EAST,Kassena Nankana East,2013,Groundnut,6448.0,0.5,3224.0,False,legume,3,Northern cereal-legume
UPPER EAST,Kassena Nankana West,2013,Groundnut,4298.0,0.5,2149.0,False,legume,3,Northern cereal-legume
UPPER EAST,Bolgatanga Municipal,2013,Groundnut,6192.0,0.72,4458.24,False,legume,3,Northern cereal-legume
UPPER EAST,Bawku Municipal,2013,Groundnut,12677.0,0.86,10902.22,False,legume,3,Northern cereal-legume
UPPER EAST,Bawku West,2013,Groundnut,9600.0,0.98,9408.0,False,legume,3,Northern cereal-legume
UPPER EAST,Bongo,2013,Groundnut,6351.0,0.64,4064.64,False,legume,3,Northern cereal-legume
UPPER EAST,Garu Tempane,2013,Groundnut,6521.0,0.56,3651.76,False,legume,3,Northern cereal-legume
UPPER EAST,Talensi Nabdam,2013,Groundnut,4478.0,0.4,1791.2,False,legume,3,Northern cereal-legume
UPPER EAST,Builsa,2013,Cowpea,1567.0,0.48,752.16,False,legume,3,Northern cereal-legume
UPPER EAST,Kassena Nankana East,2013,Cowpea,783.0,0.6,469.8,False,legume,3,Northern cereal-legume
UPPER EAST,Kassena Nankana West,2013,Cowpea,522.0,0.6,313.2,False,legume,3,Northern cereal-legume
UPPER EAST,Bolgatanga Municipal,2013,Cowpea,1588.0,0.25,397.0,False,legume,3,Northern cereal-legume
UPPER EAST,Bawku Municipal,2013,Cowpea,3824.0,0.7,2676.8,False,legume,3,Northern cereal-legume
UPPER EAST,Bawku West,2013,Cowpea,3440.0,0.7,2408.0,False,legume,3,Northern cereal-legume
UPPER EAST,Bongo,2013,Cowpea,1534.0,0.84,1288.56,False,legume,3,Northern cereal-legume
UPPER EAST,Garu Tempane,2013,Cowpea,4542.0,0.65,2952.3,False,legume,3,Northern cereal-legume
UPPER EAST,Talensi Nabdam,2013,Cowpea,1510.0,0.47,709.7,False,legume,3,Northern cereal-legume
UPPER WEST,Wa West,2013,Millet,6756.0,0.39,2634.84,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa East,2013,Millet,6200.0,0.7,4340.0,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa Municipal,2013,Millet,6661.52,0.97,6461.67,False,cereal,3,Northern cereal-legume
UPPER WEST,Lawra,2013,Millet,10586.0,0.9,9527.4,False,cereal,3,Northern cereal-legume
UPPER WEST,Sissala East,2013,Millet,3381.0,1.15,3888.15,False,cereal,3,Northern cereal-legume
UPPER WEST,Sissala West,2013,Millet,4699.52,0.9,4229.57,False,cereal,3,Northern cereal-legume
UPPER WEST,Jirapa,2013,Millet,8282.0,0.35,2898.7,False,cereal,3,Northern cereal-legume
UPPER WEST,Lambussie-Karni,2013,Millet,5502.0,0.5,2751.0,False,cereal,3,Northern cereal-legume
UPPER WEST,Nadowli,2013,Millet,7499.0,0.92,6899.08,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa West,2013,Sorghum,5900.0,0.72,4248.0,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa East,2013,Sorghum,3800.0,0.8,3040.0,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa Municipal,2013,Sorghum,6771.82,0.86,5823.77,False,cereal,3,Northern cereal-legume
UPPER WEST,Lawra,2013,Sorghum,35683.0,1.12,39964.96,False,cereal,3,Northern cereal-legume
UPPER WEST,Sissala East,2013,Sorghum,794.0,1.4,1111.6,False,cereal,3,Northern cereal-legume
UPPER WEST,Sissala West,2013,Sorghum,9285.12,0.8,7428.1,False,cereal,3,Northern cereal-legume
UPPER WEST,Jirapa,2013,Sorghum,11360.0,0.53,6020.8,False,cereal,3,Northern cereal-legume
UPPER WEST,Lambussie-Karni,2013,Sorghum,7205.0,0.55,3962.75,False,cereal,3,Northern cereal-legume
UPPER WEST,Nadowli,2013,Sorghum,19000.0,0.8,15200.0,False,cereal,3,Northern cereal-legume
UPPER WEST,Wa West,2013,Groundnut,19450.0,1.4,27230.0,False,legume,3,Northern cereal-legume
UPPER WEST,Wa East,2013,Groundnut,12011.0,1.05,12611.55,False,legume,3,Northern cereal-legume
UPPER WEST,Wa Municipal,2013,Groundnut,16037.65,1.03,16518.78,False,legume,3,Northern cereal-legume
UPPER WEST,Lawra,2013,Groundnut,6543.0,1.4,9160.2,False,legume,3,Northern cereal-legume
UPPER WEST,Sissala East,2013,Groundnut,7685.0,0.96,7377.6,False,legume,3,Northern cereal-legume
UPPER WEST,Sissala West,2013,Groundnut,8504.59,1.57,13352.21,False,legume,3,Northern cereal-legume
UPPER WEST,Jirapa,2013,Groundnut,13542.0,1.2,16250.4,False,legume,3,Northern cereal-legume
UPPER WEST,Lambussie-Karni,2013,Groundnut,7846.0,0.73,5727.58,False,legume,3,Northern cereal-legume
UPPER WEST,Nadowli,2013,Groundnut,27051.0,0.86,23263.86,False,legume,3,Northern cereal-legume
UPPER WEST,Wa West,2013,Cowpea,5000.0,1.03,5150.0,False,legume,3,Northern cereal-legume
UPPER WEST,Wa East,2013,Cowpea,5400.0,0.92,4968.0,False,legume,3,Northern cereal-legume
UPPER WEST,Wa Municipal,2013,Cowpea,4813.74,1.23,5920.9,False,legume,3,Northern cereal-legume
UPPER WEST,Lawra,2013,Cowpea,252.0,1.31,330.12,False,legume,3,Northern cereal-legume
UPPER WEST,Sissala East,2013,Cowpea,1898.0,1.2,2277.6,False,legume,3,Northern cereal-legume
UPPER WEST,Sissala West,2013,Cowpea,12239.49,1.15,14075.41,False,legume,3,Northern cereal-legume
UPPER WEST,Jirapa,2013,Cowpea,8234.0,0.85,6998.9,False,legume,3,Northern cereal-legume
UPPER WEST,Lambussie-Karni,2013,Cowpea,4891.0,0.58,2836.78,False,legume,3,Northern cereal-legume
UPPER WEST,Nadowli,2013,Cowpea,24050.0,1.09,26214.5,False,legume,3,Northern cereal-legume
VOLTA,Kpando Municipal (North Dayi),2013,Cocoyam,111.0,6.38,708.18,False,root,1,Mixed transitional
VOLTA,South Dayi,2013,Cocoyam,129.0,5.11,659.19,False,root,1,Mixed transitional
VOLTA,Hohoe Municipal,2013,Cocoyam,229.0,3.4,778.6,False,root,1,Mixed transitional
VOLTA,Jasikan,2013,Cocoyam,775.0,10.66,8261.5,False,root,0,Root & tuber belt
VOLTA,Biakoye,2013,Cocoyam,1454.0,10.68,15528.72,False,root,0,Root & tuber belt
VOLTA,Kadjebi,2013,Cocoyam,2395.0,8.51,20381.45,False,root,1,Mixed transitional
VOLTA,Nkwanta North,2013,Cocoyam,460.0,5.82,2677.2,False,root,0,Root & tuber belt
VOLTA,Nkwanta South,2013,Cocoyam,500.0,5.58,2790.0,False,root,0,Root & tuber belt
VOLTA,Krachi West,2013,Cocoyam,70.0,3.58,250.6,False,root,0,Root & tuber belt
VOLTA,Krachi East,2013,Cocoyam,110.0,4.53,498.3,False,root,0,Root & tuber belt
VOLTA,Ho Municipal,2013,Cocoyam,478.0,3.73,1782.94,False,root,1,Mixed transitional
VOLTA,Adaklu Anyigbe,2013,Cocoyam,23.0,5.07,116.61,False,root,1,Mixed transitional
VOLTA,Kpando Municipal (North Dayi),2013,Plantain,238.0,3.95,940.1,False,root,1,Mixed transitional
VOLTA,South Dayi,2013,Plantain,170.0,6.03,1025.1,False,root,1,Mixed transitional
VOLTA,Hohoe Municipal,2013,Plantain,602.0,5.0,3010.0,False,root,1,Mixed transitional
VOLTA,Jasikan,2013,Plantain,3365.0,8.92,30015.8,False,root,0,Root & tuber belt
VOLTA,Biakoye,2013,Plantain,1055.0,8.88,9368.4,False,root,0,Root & tuber belt
VOLTA,Kadjebi,2013,Plantain,2500.0,7.83,19575.0,False,root,1,Mixed transitional
VOLTA,Nkwanta North,2013,Plantain,271.0,7.13,1932.23,False,root,0,Root & tuber belt
VOLTA,Nkwanta South,2013,Plantain,230.0,6.8,1564.0,False,root,0,Root & tuber belt
VOLTA,Krachi West,2013,Plantain,140.0,5.2,728.0,False,root,0,Root & tuber belt
VOLTA,Krachi East,2013,Plantain,200.0,6.15,1230.0,False,root,0,Root & tuber belt
VOLTA,Ho Municipal,2013,Plantain,298.0,10.05,2994.9,False,root,1,Mixed transitional
VOLTA,Adaklu Anyigbe,2013,Plantain,48.0,5.34,256.32,False,root,1,Mixed transitional
VOLTA,Nkwanta North,2013,Sorghum,277.0,1.03,285.31,False,cereal,0,Root & tuber belt
VOLTA,Nkwanta South,2013,Sorghum,324.0,1.01,327.24,False,cereal,0,Root & tuber belt
VOLTA,Krachi West,2013,Sorghum,2581.0,1.0,2581.0,False,cereal,0,Root & tuber belt
VOLTA,Krachi East,2013,Sorghum,1291.0,1.33,1717.03,False,cereal,0,Root & tuber belt
VOLTA,North Tongu,2013,Cowpea,59.0,1.24,73.16,False,legume,1,Mixed transitional
VOLTA,Akatsi,2013,Cowpea,620.0,2.06,1277.2,False,legume,1,Mixed transitional
VOLTA,Keta Municipal,2013,Cowpea,500.0,0.89,445.0,False,legume,1,Mixed transitional
VOLTA,Nkwanta North,2013,Cowpea,522.0,1.11,579.42,False,legume,0,Root & tuber belt
VOLTA,Nkwanta South,2013,Cowpea,788.0,1.31,1032.28,False,legume,0,Root & tuber belt
VOLTA,Krachi West,2013,Cowpea,267.0,1.36,363.12,False,legume,0,Root & tuber belt
WESTERN,Sekondi-Takoradi Municipal (Stma),2013,Cocoyam,20.0,4.5,90.0,False,root,1,Mixed transitional
WESTERN,Shama,2013,Cocoyam,28.0,3.59,100.52,False,root,0,Root & tuber belt
WESTERN,Ahanta West,2013,Cocoyam,200.0,4.8,960.0,False,root,0,Root & tuber belt
WESTERN,Mporhor Wassa East,2013,Cocoyam,1578.0,4.55,7179.9,False,root,0,Root & tuber belt
WESTERN,Tarkwa Nsuaem,2013,Cocoyam,300.0,4.77,1431.0,False,root,1,Mixed transitional
WESTERN,Prestea Huni-Valley,2013,Cocoyam,228.0,5.9,1345.2,False,root,1,Mixed transitional
WESTERN,Nzema East,2013,Cocoyam,148.0,4.79,708.92,False,root,0,Root & tuber belt
WESTERN,Ellembele,2013,Cocoyam,61.0,4.05,247.05,False,root,1,Mixed transitional
WESTERN,Jomoro,2013,Cocoyam,108.0,3.86,416.88,False,root,0,Root & tuber belt
WESTERN,Amenfi East,2013,Cocoyam,1311.0,5.95,7800.45,False,root,1,Mixed transitional
WESTERN,Amenfi  West (Wassa Amenfi),2013,Cocoyam,983.0,4.9,4816.7,False,root,1,Mixed transitional
WESTERN,Aowin -Suaman,2013,Cocoyam,5218.0,4.99,26037.82,False,root,0,Root & tuber belt
WESTERN,Bibiani-Anhwiaso-Bekwai,2013,Cocoyam,7976.0,5.86,46739.36,False,root,0,Root & tuber belt
WESTERN,Sefwi-Wiawso,2013,Cocoyam,4510.0,6.95,31344.5,False,root,0,Root & tuber belt
WESTERN,Akontombra,2013,Cocoyam,7235.0,6.33,45797.55,False,root,0,Root & tuber belt
WESTERN,Bia,2013,Cocoyam,3499.0,4.67,16340.33,False,root,1,Mixed transitional
WESTERN,Juabeso,2013,Cocoyam,6293.0,6.95,43736.35,False,root,1,Mixed transitional
WESTERN,Sekondi-Takoradi Municipal (Stma),2013,Plantain,357.0,8.9,3177.3,False,root,1,Mixed transitional
WESTERN,Shama,2013,Plantain,270.0,4.65,1255.5,False,root,0,Root & tuber belt
WESTERN,Ahanta West,2013,Plantain,305.0,7.0,2135.0,False,root,0,Root & tuber belt
WESTERN,Mporhor Wassa East,2013,Plantain,1775.0,8.3,14732.5,False,root,0,Root & tuber belt
WESTERN,Tarkwa Nsuaem,2013,Plantain,651.0,7.8,5077.8,False,root,1,Mixed transitional
WESTERN,Prestea Huni-Valley,2013,Plantain,608.0,9.55,5806.4,False,root,1,Mixed transitional
WESTERN,Nzema East,2013,Plantain,377.0,9.2,3468.4,False,root,0,Root & tuber belt
WESTERN,Ellembele,2013,Plantain,317.0,5.08,1610.36,False,root,1,Mixed transitional
WESTERN,Jomoro,2013,Plantain,321.0,10.68,3428.28,False,root,0,Root & tuber belt
WESTERN,Amenfi East,2013,Plantain,4990.0,10.59,52844.1,False,root,1,Mixed transitional
WESTERN,Amenfi  West (Wassa Amenfi),2013,Plantain,4741.0,9.98,47315.18,False,root,1,Mixed transitional
WESTERN,Aowin -Suaman,2013,Plantain,8395.0,10.9,91505.5,False,root,0,Root & tuber belt
WESTERN,Bibiani-Anhwiaso-Bekwai,2013,Plantain,9454.0,9.5,89813.0,False,root,0,Root & tuber belt
WESTERN,Sefwi-Wiawso,2013,Plantain,7015.0,9.6,67344.0,False,root,0,Root & tuber belt
WESTERN,Akontombra,2013,Plantain,6110.0,9.85,60183.5,False,root,0,Root & tuber belt
WESTERN,Bia,2013,Plantain,5846.0,8.3,48521.8,False,root,1,Mixed transitional
WESTERN,Juabeso,2013,Plantain,7227.0,10.2,73715.4,False,root,1,Mixed transitional
ASHANTI,Bekwai Municipal (Amansie East),2014,Cocoyam,1213.0,7.3,8854.9,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2014,Cocoyam,1462.0,5.7,8333.4,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2014,Cocoyam,1391.0,6.3,8763.3,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2014,Cocoyam,1221.0,7.3,8913.3,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2014,Cocoyam,30.0,4.4,132.0,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2014,Cocoyam,794.0,5.9,4684.6,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2014,Cocoyam,1284.0,6.3,8089.2,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2014,Cocoyam,567.0,6.2,3515.4,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2014,Cocoyam,1362.0,5.8,7899.6,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2014,Cocoyam,2187.0,6.2,13559.4,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2014,Cocoyam,2361.0,6.2,14638.2,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2014,Cocoyam,6338.0,5.8,36760.4,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2014,Cocoyam,9418.0,6.4,60275.2,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2014,Cocoyam,6351.0,5.4,34295.4,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2014,Cocoyam,5100.0,4.9,24990.0,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2014,Cocoyam,2300.0,5.3,12190.0,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2014,Cocoyam,441.0,5.77,2544.57,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2014,Cocoyam,543.0,5.77,3133.11,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2014,Cocoyam,1701.0,7.0,11907.0,False,root,0,Root & tuber belt
ASHANTI,Offinso,2014,Cocoyam,861.0,7.0,6027.0,False,root,1,Mixed transitional
ASHANTI,Offinso North,2014,Cocoyam,911.0,4.3,3917.3,False,root,1,Mixed transitional
ASHANTI,Adansi North,2014,Cocoyam,1000.0,5.7,5700.0,False,root,0,Root & tuber belt
ASHANTI,Obuasi Municipal (Adansi West),2014,Cocoyam,421.0,4.8,2020.8,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2014,Cocoyam,2218.0,6.5,14417.0,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2014,Cocoyam,1116.0,6.7,7477.2,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2014,Cocoyam,7891.0,5.2,41033.2,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2014,Cocoyam,7.2,4.5,32.4,False,root,0,Root & tuber belt
ASHANTI,Bekwai Municipal (Amansie East),2014,Plantain,3611.0,10.9,39359.9,False,root,0,Root & tuber belt
ASHANTI,Bosome Freho,2014,Plantain,4660.0,11.5,53590.0,False,root,0,Root & tuber belt
ASHANTI,Amansie Central,2014,Plantain,4972.0,10.5,52206.0,False,root,0,Root & tuber belt
ASHANTI,Amansie West,2014,Plantain,3500.0,11.0,38500.0,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2014,Plantain,910.0,10.5,9555.0,False,root,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2014,Plantain,1600.0,11.0,17600.0,False,root,0,Root & tuber belt
ASHANTI,Sekyere Central,2014,Plantain,2712.0,12.0,32544.0,False,root,0,Root & tuber belt
ASHANTI,Sekyere East,2014,Plantain,1302.0,12.0,15624.0,False,root,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2014,Plantain,1500.0,11.9,17850.0,False,root,0,Root & tuber belt
ASHANTI,Sekyere South,2014,Plantain,2505.0,11.0,27555.0,False,root,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2014,Plantain,2401.0,10.5,25210.5,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano North,2014,Plantain,7411.0,12.5,92637.5,False,root,0,Root & tuber belt
ASHANTI,Ahafo Ano South,2014,Plantain,8101.0,12.0,97212.0,False,root,0,Root & tuber belt
ASHANTI,Atwima Mponua,2014,Plantain,8567.0,11.0,94237.0,False,root,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2014,Plantain,4747.0,11.0,52217.0,False,root,0,Root & tuber belt
ASHANTI,Ejusu Juaben,2014,Plantain,3471.0,11.0,38181.0,False,root,0,Root & tuber belt
ASHANTI,Bosumtwe,2014,Plantain,1901.0,11.0,20911.0,False,root,0,Root & tuber belt
ASHANTI,Atwima Kwanwoma,2014,Plantain,1304.0,11.0,14344.0,False,root,0,Root & tuber belt
ASHANTI,Kwabre East,2014,Plantain,1601.0,11.0,17611.0,False,root,0,Root & tuber belt
ASHANTI,Offinso,2014,Plantain,2401.0,12.0,28812.0,False,root,1,Mixed transitional
ASHANTI,Offinso North,2014,Plantain,4501.0,12.5,56262.5,False,root,1,Mixed transitional
ASHANTI,Adansi North,2014,Plantain,4484.0,12.0,53808.0,False,root,0,Root & tuber belt
ASHANTI,Obuasi Municipal (Adansi West),2014,Plantain,930.0,11.0,10230.0,False,root,1,Mixed transitional
ASHANTI,Adansi  South (East),2014,Plantain,3000.0,11.0,33000.0,False,root,0,Root & tuber belt
ASHANTI,Asante Akim North,2014,Plantain,10601.0,12.5,132512.5,False,root,0,Root & tuber belt
ASHANTI,Asante Akim South,2014,Plantain,7751.0,12.8,99212.8,False,root,0,Root & tuber belt
ASHANTI,K. M. A.,2014,Plantain,911.0,11.0,10021.0,False,root,0,Root & tuber belt
ASHANTI,Ejura Sekyedumase,2014,Groundnut,4779.0,1.7,8124.3,False,legume,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2014,Groundnut,395.0,1.8,711.0,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Central,2014,Groundnut,232.0,1.4,324.8,False,legume,0,Root & tuber belt
ASHANTI,Sekyere East,2014,Groundnut,78.0,1.3,101.4,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2014,Groundnut,77.0,1.3,100.1,False,legume,0,Root & tuber belt
ASHANTI,Sekyere South,2014,Groundnut,42.0,1.6,67.2,False,legume,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2014,Groundnut,24.0,1.6,38.4,False,legume,0,Root & tuber belt
ASHANTI,Offinso North,2014,Groundnut,615.0,1.6,984.0,False,legume,1,Mixed transitional
ASHANTI,Ejura Sekyedumase,2014,Cowpea,6831.0,0.56,3825.36,False,legume,3,Northern cereal-legume
ASHANTI,Mampong Municipal (Sekyere West),2014,Cowpea,654.0,1.0,654.0,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Central,2014,Cowpea,427.0,1.0,427.0,False,legume,0,Root & tuber belt
ASHANTI,Sekyere East,2014,Cowpea,21.0,1.0,21.0,False,legume,0,Root & tuber belt
ASHANTI,Sekyere Afram Plains,2014,Cowpea,92.0,1.0,92.0,False,legume,0,Root & tuber belt
ASHANTI,Sekyere South,2014,Cowpea,52.0,0.0,0.0,False,legume,0,Root & tuber belt
ASHANTI,Afigya Kwabre,2014,Cowpea,41.0,0.0,0.0,False,legume,0,Root & tuber belt
ASHANTI,Atwima Nwabiagya,2014,Cowpea,33.0,1.0,33.0,False,legume,0,Root & tuber belt
ASHANTI,Bosumtwe,2014,Cowpea,78.0,0.3,23.4,False,legume,0,Root & tuber belt
ASHANTI,Offinso,2014,Cowpea,230.0,0.7,161.0,False,legume,1,Mixed transitional
ASHANTI,Offinso North,2014,Cowpea,340.0,1.0,340.0,False,legume,1,Mixed transitional
ASHANTI,Asante Akim North,2014,Cowpea,71.0,1.0,71.0,False,legume,0,Root & tuber belt
BRONG AHAFO,Wenchi,2014,Sorghum,113.0,1.28,144.64,False,cereal,0,Root & tuber belt
BRONG AHAFO,Nkoranza South,2014,Sorghum,45.02,1.07,48.17,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Nkoranza North,2014,Sorghum,53.01,1.08,57.25,False,cereal,1,Mixed transitional
BRONG AHAFO,Kintampo North,2014,Sorghum,172.05,1.14,196.14,False,cereal,3,Northern cereal-legume
BRONG AHAFO,Atebubu -Amantin,2014,Sorghum,136.0,1.89,257.04,False,cereal,0,Root & tuber belt
BRONG AHAFO,Tain,2014,Sorghum,153.0,1.24,189.72,False,cereal,0,Root & tuber belt
BRONG AHAFO,Sunyani Municipal,2014,Cocoyam,680.0,4.35,2958.0,False,root,1,Mixed transitional
BRONG AHAFO,Sunyani West,2014,Cocoyam,1013.0,4.31,4366.03,False,root,1,Mixed transitional
